client_id,sector,total_assets,current_assets,cash,total_debt,current_liabilities,revenue,ebitda,net_income,interest_expense,current_ratio,debt_to_ebitda,interest_coverage,liq_score,lev_score,solv_score,total_credit_score,pd,risk_grade
CORP-0508,Healthcare,66186781.58,29160171.22,6710283.75,19517592.39,21710962.82,50147514.0,6891424.61,2884535.73,1359260.42,1.3431081551637976,2.8321564109804576,5.069981078386731,3,4,4,3.8000000000000003,0.015,BB
CORP-0509,Real Estate,13211964.7,5647591.43,1339551.87,5233156.31,2601052.06,8910852.12,1070411.57,589703.76,207916.67,2.171271969850538,4.888919791851651,5.148271997622894,5,2,4,3.4000000000000004,0.03,BB
CORP-0510,Healthcare,4625566.5,1788550.17,474472.42,2660827.66,1216028.9,3433984.6,759317.5,349711.74,147670.8,1.470812223295022,3.5042359223908313,5.141961037659443,3,3,4,3.4000000000000004,0.03,BB
CORP-0511,Energy,58736893.96,20655738.99,2719840.59,41927254.35,14471830.51,63653540.21,15082387.01,6800057.64,1883998.35,1.4273065854196492,2.7798818795858495,8.005520286150993,3,4,5,4.2,0.015,BB
CORP-0512,Manufacturing,481780665.41,254702616.73,101224056.3,228267801.03,226715212.01,145708910.34,28987753.55,10347731.37,14130317.94,1.1234474055440336,7.8746288716808825,2.051457983683558,2,1,3,2.0,0.12,CCC-C
CORP-0513,Real Estate,39583744.06,23632798.9,4094170.81,1771380.48,31842943.31,41776409.45,6444675.7,1621443.89,96548.87,0.742167539913885,0.274859521635821,66.75040008236245,1,5,5,4.2,0.015,BB
CORP-0514,Real Estate,92109696.17,49125552.7,7838754.24,69481213.91,34210363.45,79914804.97,8757600.87,3320472.21,4353097.52,1.435984530588201,7.93381828441332,2.011809023290615,3,1,3,2.2,0.12,CCC-C
CORP-0515,Technology,43220667.73,16803378.32,4335958.46,20574925.76,10307593.98,24142877.87,2618965.79,1363592.86,1241393.46,1.6301940445659657,7.856126200105883,2.1096983948989068,4,1,3,2.4000000000000004,0.12,CCC-C
CORP-0516,Technology,36074988.61,13471940.73,3518365.1,11344205.67,6944894.37,21101614.42,3716536.72,919037.15,512759.4,1.9398337846857705,3.052359366975392,7.248110361311758,4,3,5,4.0,0.015,BB
CORP-0517,Manufacturing,99839702.52,36471419.65,8459407.97,33127303.81,60724834.29,113345878.24,19373067.43,5705195.22,2299139.43,0.6006013861779449,1.709966887262313,8.42622555953468,1,4,5,3.8000000000000003,0.015,BB
CORP-0518,Healthcare,29791255.11,10159071.88,3368419.53,13888316.7,9675661.62,18199436.76,4005330.76,1652706.71,823139.91,1.049961468164696,3.467458128227093,4.865917338402411,2,3,4,3.2,0.06,B
CORP-0519,Real Estate,52033188.54,24216202.49,6175042.53,9563732.99,19102417.3,29624049.92,5407055.79,1630413.98,432013.57,1.267703563883509,1.768750566193067,12.515939696060936,3,4,5,4.2,0.015,BB
CORP-0520,Technology,54937009.56,26458768.68,7485414.17,9363353.9,17655567.48,56445739.63,4224736.98,1355074.48,876540.06,1.4986076607264056,2.2163164107792572,4.819787677473634,3,4,4,3.8000000000000003,0.015,BB
CORP-0521,Manufacturing,20417635.0,10446699.25,3312898.17,7393964.41,7244658.03,17716597.81,3589336.32,1283690.75,496478.48,1.4419865239657144,2.059980940989113,7.229590938161106,3,4,5,4.2,0.015,BB
CORP-0522,Manufacturing,107396950.9,54134937.87,5819913.48,80197234.43,37300367.29,65771491.3,6583526.9,1734352.87,4627467.98,1.4513245258180942,12.18150022748445,1.422706095094363,3,1,2,1.8000000000000003,0.12,CCC-C
CORP-0523,Real Estate,33432540.27,12961795.64,3515151.55,15503414.08,7793107.39,28194496.86,3687880.69,1115907.76,1259312.37,1.6632384222797167,4.203881682517229,2.9284876237656583,4,3,3,3.2,0.06,B
CORP-0524,Healthcare,18704128.64,7464692.45,2726541.18,3095477.54,6555550.63,11126140.88,1808109.27,850431.16,271248.13,1.1386827547085852,1.711996941423789,6.665886581411639,2,4,5,4.0,0.015,BB
CORP-0525,Healthcare,68101503.15,34354100.23,3614622.41,1636664.94,18335323.91,69474720.91,17353630.23,4672690.91,94631.57,1.8736565767056579,0.09431253969965453,183.38098194925857,4,5,5,4.8,0.0005,AAA-AA
CORP-0526,Manufacturing,16216373.8,6564944.21,1454493.79,2629644.12,3923161.73,16415416.7,5014842.96,1204629.4,171481.62,1.6733809773373782,0.5243721769504822,29.24420098200612,4,5,5,4.8,0.0005,AAA-AA
CORP-0527,Manufacturing,40963056.49,14901825.67,5630926.56,16708407.0,10860857.85,37128965.19,6695694.75,2256432.4,754885.12,1.3720670941292175,2.495395567427861,8.869819489884765,3,4,5,4.2,0.015,BB
CORP-0528,Retail,39463273.14,16270740.9,3350899.22,10267613.08,7601859.78,34425084.36,4848434.7,2294257.73,593387.01,2.140363196754466,2.117717101562696,8.17077997713499,5,4,5,4.6,0.005,A-BBB
CORP-0529,Technology,117964650.54,45018288.93,10697184.92,66274796.95,21209366.47,135923308.77,24021085.13,9135406.5,3778595.36,2.122566413932118,2.7590259387253586,6.357146728195844,5,4,5,4.6,0.005,A-BBB
CORP-0530,Real Estate,64019496.83,20901969.84,8245041.56,11974311.68,11158678.69,51211581.23,9954649.08,3519385.47,751656.35,1.8731581418086338,1.202886368345995,13.243617352530848,4,5,5,4.8,0.0005,AAA-AA
CORP-0531,Healthcare,38840459.86,21325030.97,3407679.34,13035851.13,42650061.95,21891460.98,2932725.01,1186099.22,847218.31,0.49999999988276683,4.444961967300167,3.461593045598837,1,3,3,2.6000000000000005,0.06,B
CORP-0532,Real Estate,90220415.85,50156544.04,5997546.83,58878963.79,23530240.59,80286677.34,19249579.35,4339418.36,4027169.61,2.1315780367037886,3.058714308476564,4.779927645014187,5,3,4,3.8000000000000003,0.015,BB
CORP-0533,Real Estate,159923726.32,58520103.95,20940060.2,29865563.23,32190986.42,194660664.54,31438386.02,14130629.14,1898393.77,1.8179034089381596,0.9499712615972262,16.560518959140914,4,5,5,4.8,0.0005,AAA-AA
CORP-0534,Manufacturing,69567656.12,22222111.87,8011951.38,17821873.34,9651031.25,41535237.0,7263979.41,3184118.18,745646.87,2.3025634561073463,2.4534586807150656,9.741849261702125,5,4,5,4.6,0.005,A-BBB
CORP-0535,Healthcare,40239216.78,20990716.26,5071847.19,12140471.34,10521736.98,29282377.7,5367348.93,1927249.43,557526.79,1.9949858374049567,2.2619120721111754,9.627069095639332,4,4,5,4.4,0.005,A-BBB
CORP-0536,Real Estate,10725812.39,3898388.63,991212.68,3975354.98,1829081.23,9473994.33,1620804.61,811362.55,205938.83,2.131337070251385,2.4527046353847672,7.8703205704334644,5,4,5,4.6,0.005,A-BBB
CORP-0537,Healthcare,13727152.13,5738370.29,2012686.96,4871457.71,3099372.53,10833729.69,2079502.18,597337.81,271663.62,1.8514619441374478,2.3426076475668807,7.654695096825994,4,4,5,4.4,0.005,A-BBB
CORP-0538,Retail,29349183.83,9369450.34,3012914.0,2353058.02,4594044.97,17713385.39,2110325.63,1082155.78,178271.47,2.0394772800841783,1.1150212965001047,11.837708131312317,5,5,5,5.0,0.0005,AAA-AA
CORP-0539,Manufacturing,21649389.16,7964396.24,1429965.14,3629904.13,3466323.41,22177018.79,2707479.39,1124820.6,154473.89,2.297649497165644,1.3406950181807293,17.527100469859338,5,5,5,5.0,0.0005,AAA-AA
CORP-0540,Technology,33033365.92,17767679.1,1866814.62,8971296.95,11198433.07,41754443.56,3966350.14,1453051.52,490180.67,1.5866218951291193,2.2618519881857932,8.091608630752413,4,4,5,4.4,0.005,A-BBB
CORP-0541,Real Estate,42145982.56,22814418.35,5564665.89,11257008.28,26190121.15,35370016.66,6082760.79,2421015.66,836341.03,0.8711077821799234,1.8506412907945373,7.273062748099301,2,4,5,4.0,0.015,BB
CORP-0542,Energy,67638827.97,24493740.84,8760766.86,39222462.37,17787554.57,41881038.47,7913289.25,3080433.99,2176918.75,1.377015639986312,4.956530859781221,3.635087092708444,3,2,3,2.6,0.06,B
CORP-0543,Retail,37113866.65,14874278.49,5484896.19,24792809.86,8982170.26,18193510.45,3145451.34,1642014.58,1658793.56,1.6559782390497684,7.882115213392556,1.896228328737905,4,1,2,2.0,0.12,CCC-C
CORP-0544,Energy,64779622.47,22042660.97,8527597.06,37344168.19,14407391.39,55166015.31,12893656.06,3769229.39,2162483.87,1.5299550330325271,2.896321106769153,5.962428778717318,4,4,4,4.0,0.015,BB
CORP-0545,Energy,42477046.89,13688304.36,4980749.22,6919367.92,13669505.87,43359527.45,6491797.08,2101706.82,441813.74,1.0013752135723688,1.0658632478389174,14.69351559777204,2,5,5,4.4,0.005,A-BBB
CORP-0546,Manufacturing,5523561.63,3301164.97,904562.34,3697019.48,3894844.66,4943772.97,906871.29,456727.85,209151.16,0.8475729478772075,4.0766749601258185,4.33596108192754,2,3,4,3.2,0.06,B
CORP-0547,Technology,15567011.82,7731795.18,1804459.35,6637281.17,6424238.28,12446125.33,1187546.5,404296.06,464649.39,1.2035349317709305,5.589070550079513,2.5557905069024196,3,2,3,2.6,0.06,B
CORP-0548,Energy,34480773.76,15951804.25,5303256.35,10744564.63,8749844.12,23520910.5,3072889.7,1505879.76,395659.5,1.8230958210487527,3.496566970822285,7.766500488425023,4,3,5,4.0,0.015,BB
CORP-0549,Manufacturing,11879268.04,6291848.97,2025638.69,3797587.38,2950960.56,6908593.52,1276548.41,727560.59,207159.61,2.13213590696041,2.97488708634246,6.162149127428846,5,4,5,4.6,0.005,A-BBB
CORP-0550,Healthcare,72560316.81,40054974.5,10472093.86,38825034.48,21458477.52,70162217.59,13503076.99,4858683.88,2502218.73,1.866627045775613,2.8752731328387395,5.39644149734264,4,4,4,4.0,0.015,BB
CORP-0551,Manufacturing,184056039.62,99761029.48,12589663.52,111284496.66,51878595.1,180881868.84,24473615.78,11456986.29,7567949.91,1.9229709148388254,4.547121179819388,3.233850127319355,4,2,3,2.8,0.06,B
CORP-0552,Real Estate,134727105.76,41086625.37,15523529.74,67512377.0,27994385.53,66131344.52,9682953.94,2756066.65,5562634.32,1.4676737707269831,6.972291453448761,1.7407137307562577,3,1,2,1.8000000000000003,0.12,CCC-C
CORP-0553,Manufacturing,32170393.44,11454023.11,2710946.91,1250342.62,14261072.56,35965463.84,2665267.91,1267263.81,67686.84,0.8031670171938315,0.4691245541616115,39.37645648696261,2,5,5,4.4,0.005,A-BBB
CORP-0554,Manufacturing,176834732.0,87793420.68,18348836.74,116579724.14,66615552.6,161770931.7,21377792.43,8977441.43,9581947.08,1.3179117676492862,5.453309761601049,2.2310488934572574,3,2,3,2.6,0.06,B
CORP-0555,Real Estate,46208182.8,19071401.83,5509160.01,4138087.86,13656627.68,49901091.28,9706718.27,4341852.24,207378.79,1.3964942353909144,0.42631173017448665,46.80670704077307,3,5,5,4.6,0.005,A-BBB
CORP-0556,Manufacturing,28428821.47,16907893.6,5108743.53,12454913.45,12994287.13,15112035.14,2701431.19,906175.62,995517.45,1.301179005115612,4.610487024842561,2.7135950153359945,3,2,3,2.6,0.06,B
CORP-0557,Technology,21565326.68,10774499.52,1758467.01,11317084.32,7079739.57,11361372.52,1988618.37,465121.25,817795.23,1.5218779467053192,5.690928179447522,2.431682525220892,4,2,3,2.8,0.06,B
CORP-0558,Technology,29430152.84,17274460.03,6064745.99,15136909.9,10303465.78,22667284.36,3456504.37,1556551.04,700810.49,1.6765679043192787,4.379253800856615,4.9321527279079405,4,3,4,3.6000000000000005,0.03,BB
CORP-0559,Healthcare,27012848.51,9736347.54,1820513.25,3260520.61,5288027.05,24326606.72,3657582.14,708326.2,210647.85,1.8412060770377487,0.8914415275442044,17.363491438436235,4,5,5,4.8,0.0005,AAA-AA
CORP-0560,Energy,47224161.81,26407142.49,4119650.96,26928190.76,19015015.97,54745656.28,6404362.74,2358502.33,1594996.12,1.388752054253468,4.204663579065167,4.015284212728994,3,3,4,3.4000000000000004,0.03,BB
CORP-0561,Healthcare,46761650.02,18536584.23,4113637.95,17897042.65,25100445.04,44012803.03,8139790.34,4022018.44,1241764.27,0.7384962378340365,2.1987105198584267,6.555020575684626,1,4,5,3.8000000000000003,0.015,BB
CORP-0562,Retail,39946276.43,23842711.74,7609831.2,11936818.95,18244428.66,30018178.47,5134568.82,2152358.74,676231.85,1.306848911759783,2.324794811105482,7.592911839334395,3,4,5,4.2,0.015,BB
CORP-0563,Technology,61647187.73,21410475.27,8342323.06,13355612.39,14109191.94,36663195.14,6401428.42,3807788.97,739784.82,1.517484159337335,2.0863487824487774,8.653095125688035,4,4,5,4.4,0.005,A-BBB
CORP-0564,Technology,130991929.81,59588483.74,20426001.41,63449482.31,29957161.36,137017573.59,16948835.15,8516974.66,5109994.08,1.9891231690451463,3.7435895593096267,3.3168013278794244,4,3,3,3.2,0.06,B
CORP-0565,Manufacturing,102929426.88,55360938.11,21153664.31,57353549.81,43492768.0,62484226.19,2645135.62,885089.26,3356283.08,1.272876863344269,21.682649984502497,0.7881145770338299,3,1,1,1.4000000000000001,0.25,D
CORP-0566,Manufacturing,9021327.3,3877301.01,551281.41,1465291.9,2274053.57,10155251.4,2080380.79,837834.54,106081.76,1.705017446005021,0.7043383149101275,19.611107413753317,4,5,5,4.8,0.0005,AAA-AA
CORP-0567,Manufacturing,3097416.28,1364180.24,165547.42,1269429.41,844152.58,2301761.5,290155.74,114687.81,71874.75,1.616035148527296,4.374993270855162,4.036963467699018,4,3,4,3.6000000000000005,0.03,BB
CORP-0568,Manufacturing,101373260.51,60409009.05,16148018.51,55728836.39,39806663.7,113347106.56,12112409.16,2928566.43,4736948.24,1.517560213166018,4.600970430724782,2.557006863136001,4,2,3,2.8,0.06,B
CORP-0569,Real Estate,10151391.03,4340658.11,812090.45,1161606.62,2318463.42,9499532.23,1754316.1,536750.74,57877.03,1.8722133256689468,0.6621421418865163,30.311094055793813,4,5,5,4.8,0.0005,AAA-AA
CORP-0570,Retail,31808197.52,15306792.66,5333139.0,16817216.84,12387508.73,24575042.1,3204569.96,1102128.23,854110.24,1.235663521506152,5.247885691345618,3.7519395154424093,3,2,3,2.6,0.06,B
CORP-0571,Manufacturing,12358899.56,3909884.93,1179207.07,7280362.26,3078830.35,8603286.13,1746439.72,342962.25,603307.3,1.2699254215159987,4.168687975099421,2.894776376814933,3,3,3,3.0000000000000004,0.06,B
CORP-0572,Healthcare,6569968.28,3630978.54,1420505.79,1842457.55,2428358.88,4808023.84,869532.54,351942.73,98250.53,1.4952396739645009,2.118905808861391,8.850156228164877,3,4,5,4.2,0.015,BB
CORP-0573,Manufacturing,68439638.72,33840007.75,5970653.36,48245363.45,27203860.09,60614478.91,11163881.75,4187491.84,4053387.98,1.2439413979503378,4.3215580861916605,2.754210010264056,3,3,3,3.0000000000000004,0.06,B
CORP-0574,Energy,85084476.35,35838094.57,8806682.57,48217995.11,21041563.6,69380545.09,5668544.17,1319130.37,3538121.18,1.7032049162924374,8.5062396382456,1.6021339806117099,4,1,2,2.0,0.12,CCC-C
CORP-0575,Real Estate,22375778.15,6821275.26,1707857.31,5445883.72,5615498.2,15243224.06,3210180.29,1413831.74,314119.96,1.2147230783548286,1.6964417035904236,10.219599830587015,3,4,5,4.2,0.015,BB
CORP-0576,Real Estate,2984544.53,1425121.94,244769.02,555855.63,896009.13,2288768.76,373212.42,176002.23,18232.4,1.5905216724744757,1.4893813823237716,20.469736293631115,4,5,5,4.8,0.0005,AAA-AA
CORP-0577,Technology,23063354.99,7006586.09,1941020.67,3796339.52,4799258.74,18813133.98,2474607.08,1046024.95,226680.29,1.4599308913276052,1.5341181033071318,10.916728049006819,3,4,5,4.2,0.015,BB
CORP-0578,Real Estate,58926649.84,17699272.43,4123679.07,34138811.19,11159900.96,22053486.16,3466133.7,1274127.12,2100371.61,1.5859703857085123,9.849248224325564,1.6502478340011464,4,1,2,2.0,0.12,CCC-C
CORP-0579,Manufacturing,9075494.54,4400068.1,1029688.39,5663711.17,3343254.0,8092016.08,495136.21,227338.93,438984.43,1.3161034429331422,11.438693142640487,1.1279129193716506,3,1,2,1.8000000000000003,0.12,CCC-C
CORP-0580,Retail,47839390.15,17064555.41,3563437.43,15737255.28,12507327.14,28897658.94,4925104.32,2305057.35,1319202.3,1.3643646815173973,3.195314100473713,3.7333957953226733,3,3,3,3.0000000000000004,0.06,B
CORP-0581,Manufacturing,39219716.52,14023647.55,1473588.14,8524709.37,9115713.57,22329099.24,2200117.96,947679.59,423892.81,1.5384037072152104,3.8746601432225023,5.190269587257212,4,3,4,3.6000000000000005,0.03,BB
CORP-0582,Real Estate,71078218.64,35253479.35,9047050.03,28334841.65,22300616.61,32875888.83,2707871.43,859854.18,2040610.88,1.580829802445539,10.463879981923661,1.3269905872500298,4,1,2,2.0,0.12,CCC-C
CORP-0583,Manufacturing,44883480.54,14188079.17,2845764.77,24721274.65,9469329.93,19803556.63,1463127.18,625721.08,1767102.23,1.4983192342945433,16.89618987872264,0.8279810614012976,3,1,1,1.4000000000000001,0.25,D
CORP-0584,Retail,15050639.79,5930278.2,595375.98,7162631.48,2717637.17,7960441.41,1636940.74,850469.39,545084.78,2.1821449402680932,4.37562051268881,3.0030938306514448,5,3,3,3.4000000000000004,0.03,BB
CORP-0585,Energy,131770390.72,45438327.25,8741566.81,108290493.24,41168897.2,86730718.85,10280784.5,3498932.32,7307480.24,1.103705232356819,10.533290843709446,1.4068850222440012,2,1,2,1.6,0.25,D
CORP-0586,Retail,33986380.44,16111342.58,2957857.22,17844321.1,10927993.36,40465945.98,9173079.03,5593687.95,550720.98,1.4743184818333381,1.9452924194418504,16.65649096934713,3,4,5,4.2,0.015,BB
CORP-0587,Technology,38752098.24,19319065.96,4212221.84,4047836.02,22191834.66,26925890.42,3317536.99,1152634.79,233433.29,0.8705483911531631,1.2201328974481156,14.211927484721652,2,5,5,4.4,0.005,A-BBB
CORP-0588,Technology,15661750.77,8086800.23,1128558.23,6366431.83,4904561.13,13086176.19,845787.08,341055.77,271619.91,1.6488325898386755,7.527227573634726,3.113862603076483,4,1,3,2.4000000000000004,0.12,CCC-C
CORP-0589,Technology,25564564.44,9626831.8,2428899.22,13349774.85,9134471.15,22499277.99,2118842.01,705047.73,760415.37,1.0539013854129913,6.300505081074922,2.7864271207458624,2,1,3,2.0,0.12,CCC-C
CORP-0590,Technology,16439495.93,5372015.06,1653141.51,4584069.25,3868444.08,13582525.86,2876651.04,1214887.65,342430.26,1.3886758988642274,1.59354373758174,8.40069169120743,3,4,5,4.2,0.015,BB
CORP-0591,Technology,33499931.1,10840748.46,3133579.82,13022015.33,8023205.22,26281074.76,3737302.63,843800.08,840926.1,1.351174270474413,3.484335259732499,4.444269989955122,3,3,4,3.4000000000000004,0.03,BB
CORP-0592,Energy,220566210.06,94368252.6,32191510.24,13758811.06,58528157.69,123724684.98,15166869.09,5238573.19,1062474.14,1.6123564507160895,0.9071622480787167,14.275047757868254,4,5,5,4.8,0.0005,AAA-AA
CORP-0593,Technology,10100534.05,5896220.32,1389164.17,2919906.38,4610443.17,11011455.87,1739820.06,505918.59,190162.72,1.278883634954338,1.6782806723127446,9.149112191916482,3,4,5,4.2,0.015,BB
CORP-0594,Retail,7932181.12,2897774.18,741040.6,1786577.79,2296398.56,9212747.11,1613051.94,667051.55,72401.26,1.26187772039014,1.1075761081816127,22.279335193890272,3,5,5,4.6,0.005,A-BBB
CORP-0595,Real Estate,173410179.78,65379536.11,22433064.5,42462259.48,31518195.96,80370114.49,16545790.71,8263708.1,1273867.78,2.0743425858819364,2.5663481561105757,12.988624855556045,5,4,5,4.6,0.005,A-BBB
CORP-0596,Manufacturing,32303182.83,10668663.67,2435766.35,11892847.52,6610786.38,19226669.7,4276491.27,1986860.49,740117.25,1.6138267154232262,2.7809825319718238,5.778126736000275,4,4,4,4.0,0.015,BB
CORP-0597,Energy,20397588.91,9824928.73,3050441.95,9894700.39,7702324.71,15176579.86,2003484.1,326235.46,561930.95,1.2755796593779283,4.9387466513959355,3.56535638408954,3,2,3,2.6,0.06,B
CORP-0598,Technology,112662218.97,56777461.67,13080431.97,8400640.8,40564992.02,68396381.52,5724614.06,3458851.69,380933.89,1.3996665312298513,1.4674597644404348,15.027841340133847,3,5,5,4.6,0.005,A-BBB
CORP-0599,Technology,21733914.1,10712197.73,2413681.59,16290775.99,4963620.48,19586453.66,2533052.24,1088016.85,561878.5,2.1581419798638595,6.431283071366897,4.508185025766247,5,1,4,3.0,0.06,B
CORP-0600,Technology,247274524.73,138063028.89,45293190.22,132688958.41,98200217.16,161802987.24,26376156.26,8502356.24,6498952.83,1.4059340486493075,5.030640442907354,4.058524034555887,3,2,4,3.0000000000000004,0.06,B
CORP-0601,Technology,78446378.38,34981417.04,5332954.62,52916426.85,28572834.54,96725264.2,9847797.79,4093855.51,3020608.69,1.2242893504677819,5.373427438135892,3.260203091715266,3,2,3,2.6,0.06,B
CORP-0602,Retail,24448724.18,8320808.19,1677273.5,5512909.36,6786947.58,25380458.19,2592422.29,1082644.76,385838.42,1.2260015407397622,2.1265475849615534,6.718932474376191,3,4,5,4.2,0.015,BB
CORP-0603,Technology,344397893.22,133220523.16,22281356.71,201496203.2,104050130.67,290160324.24,48511728.8,16169693.11,12659898.89,1.2803494075612005,4.153556432315807,3.8319207144947423,3,3,3,3.0000000000000004,0.06,B
CORP-0604,Technology,21731754.22,10838255.88,2251463.22,10517017.8,8586791.36,21849045.99,3224206.52,1353495.03,884702.15,1.2622009113308654,3.2618933479484435,3.6443977444838356,3,3,3,3.0000000000000004,0.06,B
CORP-0605,Technology,83645264.42,40479004.21,6845503.44,26077566.72,40964811.62,85416878.22,12952602.58,4394206.32,1159563.5,0.9881408606365271,2.0133070986263517,11.17023999116909,2,4,5,4.0,0.015,BB
CORP-0606,Manufacturing,53719820.08,24673563.8,6756156.92,13162517.33,23491473.75,36916824.55,4137461.72,1487681.46,963705.33,1.050319961300853,3.1813025039902967,4.293285085390158,2,3,4,3.2,0.06,B
CORP-0607,Retail,146383623.13,73907528.76,25088002.34,25976728.23,63262269.61,93210731.0,12907818.7,4277290.81,1577033.69,1.1682718501189735,2.0124800970438175,8.184871878038319,2,4,5,4.0,0.015,BB
CORP-0608,Manufacturing,189805647.12,93235808.99,31325732.43,89431106.38,53687829.01,154810916.63,16067568.48,4125072.99,6297741.81,1.7366284073925529,5.565939021284943,2.5513221984564023,4,2,3,2.8,0.06,B
CORP-0609,Manufacturing,41119957.64,23207999.93,4858601.5,11556523.63,17222940.52,39982054.3,7776906.21,3224178.14,617722.5,1.3475050850375927,1.4860052722688037,12.589643747799375,3,5,5,4.6,0.005,A-BBB
CORP-0610,Energy,18747709.25,8920252.17,3538022.87,14982143.35,6294566.24,15519580.19,3131268.78,1435780.5,1139769.64,1.4171353243237932,4.784687742455632,2.747282143784774,3,2,3,2.6,0.06,B
CORP-0611,Technology,63083647.57,33660198.39,9362796.56,24855951.73,16762753.07,30570380.0,1763623.77,796255.61,1601428.49,2.008035210531202,14.093681516891781,1.1012816251320718,5,1,2,2.2,0.12,CCC-C
CORP-0612,Healthcare,20222059.69,7575429.19,1665231.53,962708.45,3753923.91,12930694.99,1338643.18,645216.01,47950.9,2.018002860905084,0.7191673362874788,27.916956303218498,5,5,5,5.0,0.0005,AAA-AA
CORP-0613,Energy,298233485.93,150147072.67,52650840.33,96096349.23,108241408.79,234174551.75,17603729.39,7612451.48,5748448.97,1.3871500227911988,5.4588631250255775,3.062344204822958,3,2,3,2.6,0.06,B
CORP-0614,Technology,45650966.24,26051099.85,8309316.22,12604520.89,20880057.62,35829931.4,4209974.06,1459713.57,710978.95,1.2476545957922505,2.9939664022537946,5.921376518953198,3,4,4,3.8000000000000003,0.015,BB
CORP-0615,Real Estate,27637343.7,11489388.19,3731553.38,8205328.19,9954176.67,33013040.18,4814228.97,2329925.0,552527.73,1.1542278754833473,1.7043909297068605,8.713099286437624,2,4,5,4.0,0.015,BB
CORP-0616,Real Estate,47902598.33,25567113.98,4061126.53,34828445.85,14386903.2,25043593.93,1941322.78,512991.14,1473359.89,1.77711030821421,17.94057444172164,1.317616146045621,4,1,2,2.0,0.12,CCC-C
CORP-0617,Technology,10353898.88,5357488.21,1288461.41,5088385.59,3777888.43,9330083.08,969461.03,300467.83,303062.84,1.4181171067563791,5.248674709492964,3.1988779290789986,3,2,3,2.6,0.06,B
CORP-0618,Retail,15072552.94,4790929.41,1717780.26,6240843.91,3560964.86,16546989.58,1651424.83,501339.54,411456.4,1.3454020464554655,3.7790662927116094,4.013608319131747,3,3,4,3.4000000000000004,0.03,BB
CORP-0619,Healthcare,132277680.08,62759475.07,15765895.74,51478105.72,53433502.98,165914564.61,26606618.13,13516311.16,3114186.0,1.1745341699474707,1.934785753998417,8.543683045906699,2,4,5,4.0,0.015,BB
CORP-0620,Healthcare,20647518.92,7000681.79,2135458.73,5153763.07,5872397.82,14848054.45,2278689.59,1126308.07,413353.02,1.1921334358781572,2.261722304177464,5.51269612110249,2,4,4,3.6,0.03,BB
CORP-0621,Technology,13979311.12,8250530.03,2280282.48,7408258.27,5067820.68,12557417.94,1430454.69,641888.68,530507.91,1.6280232768614853,5.178953462692341,2.696387109477783,4,2,3,2.8,0.06,B
CORP-0622,Retail,68111236.16,37013161.26,13054802.41,17027494.97,38008033.17,62250405.38,9887919.36,5015083.35,1019739.01,0.9738246937022444,1.7220503475060702,9.696519661437684,2,4,5,4.0,0.015,BB
CORP-0623,Manufacturing,130346149.04,43394467.2,8043956.53,74277724.3,22863892.55,109372977.41,13416345.18,4186861.94,4698091.05,1.8979474778891052,5.536360558964092,2.8557013981242445,4,2,3,2.8,0.06,B
CORP-0624,Manufacturing,81731767.12,27504831.91,7498988.43,14229405.05,21380210.89,63769655.1,8699280.63,3782964.93,916871.48,1.2864621425630849,1.6356990486005276,9.488004392938475,3,4,5,4.2,0.015,BB
CORP-0625,Energy,107827974.43,51578665.82,7064750.51,46129760.85,35814896.09,95664448.17,22354160.76,8661847.38,3046847.37,1.4401456223797744,2.0635872375286612,7.336816730665443,3,4,5,4.2,0.015,BB
CORP-0626,Manufacturing,18684500.94,7538574.91,2314819.18,3331915.4,7810304.65,5484849.88,1190338.86,576943.21,108670.85,0.9652088167905204,2.7991318371308145,10.953616908306138,2,4,5,4.0,0.015,BB
CORP-0627,Manufacturing,9608794.52,2983259.33,953420.9,5044605.49,1995419.61,8997808.73,765002.14,297186.18,279860.11,1.4950536293466616,6.5942370958596275,2.7335161842107474,3,1,3,2.2,0.12,CCC-C
CORP-0628,Healthcare,178720493.03,82656879.11,9327927.69,117071406.87,60392045.63,147486509.85,28241693.4,10209533.46,4417503.86,1.3686716230214901,4.145339488389178,6.3931338364467205,3,3,5,3.8000000000000003,0.015,BB
CORP-0629,Technology,28841335.06,12008191.66,3635327.39,10397169.26,8113819.76,21789773.44,4152473.37,1885600.17,823187.71,1.4799677605853054,2.503849714032001,5.044382125189892,3,4,4,3.8000000000000003,0.015,BB
CORP-0630,Retail,30989747.55,10236624.76,2297170.73,13696180.56,4900993.6,37478146.58,3469982.99,1692022.41,809269.74,2.0886835600030165,3.9470454464677363,4.28779530296042,5,3,4,3.8000000000000003,0.015,BB
CORP-0631,Healthcare,150307558.35,81252676.35,11150228.63,97327717.54,51717746.25,99956509.79,19085584.25,6358657.85,5557401.55,1.5710792182867017,5.0995409029723575,3.434264031181983,4,2,3,2.8,0.06,B
CORP-0632,Real Estate,69457805.38,39905108.78,9017447.79,36841542.87,33756773.98,49966889.59,11337317.16,4465683.44,2706083.53,1.182136326286473,3.2495820968988394,4.189566594790221,2,3,4,3.2,0.06,B
CORP-0633,Manufacturing,62826516.03,33108203.09,5240031.29,13601818.83,27238967.34,75285683.92,7067274.91,2078880.87,902274.91,1.2154720359527404,1.9246200272687566,7.832729062586923,3,4,5,4.2,0.015,BB
