client_id,sector,total_assets,current_assets,cash,total_debt,current_liabilities,revenue,ebitda,net_income,interest_expense,current_ratio,debt_to_ebitda,interest_coverage,liq_score,lev_score,solv_score,total_credit_score,pd,risk_grade
CORP-0528,Retail,39463273.14,16270740.9,3350899.22,10267613.08,7601859.78,27712192.909799997,3902989.9335,1477501.97812,901415.4024,2.140363196754466,2.630704473990927,4.329846065541336,5,4,4,4.2,0.015,BB
CORP-0529,Technology,117964650.54,45018288.93,10697184.92,66274796.95,21209366.47,123690210.98070002,21859187.4683,6650575.932000001,5766839.2685,2.122566413932118,3.0318966359619326,3.790497090442707,5,3,3,3.4000000000000004,0.03,BB
CORP-0530,Real Estate,64019496.83,20901969.84,8245041.56,11974311.68,11158678.69,39688975.45325,7714853.0370000005,2182018.9914000006,1110885.7004,1.8731581418086338,1.5521114430270901,6.9447766176323,4,4,5,4.4,0.005,A-BBB
CORP-0531,Healthcare,38840459.86,21325030.97,3407679.34,13035851.13,42650061.95,20577973.3212,2756761.5094,891946.61344,1238293.8439000002,0.49999999988276683,4.728682943936348,2.226257945947299,1,2,3,2.2,0.12,CCC-C
CORP-0532,Real Estate,90220415.85,50156544.04,5997546.83,58878963.79,23530240.59,62222174.9385,14918423.996250002,2690439.3832000005,5793538.5237,2.1315780367037886,3.9467281399697596,2.5750107529659547,5,3,3,3.4000000000000004,0.03,BB
CORP-0533,Real Estate,159923726.32,58520103.95,20940060.2,29865563.23,32190986.42,150862015.0185,24364749.1655,8760990.066800002,2794360.6669,1.8179034089381596,1.2257693698028727,8.719257128869373,4,5,5,4.8,0.0005,AAA-AA
CORP-0534,Manufacturing,69567656.12,22222111.87,8011951.38,17821873.34,9651031.25,34681922.894999996,6065422.807349999,2126990.94424,1280303.0702,2.3025634561073463,2.9382738691198393,4.737489855743688,5,4,4,4.2,0.015,BB
CORP-0535,Healthcare,40239216.78,20990716.26,5071847.19,12140471.34,10521736.98,27525435.038,5045307.9942,1449291.57136,921740.9302000001,1.9949858374049567,2.406289438416144,5.473672513496026,4,4,4,4.0,0.015,BB
CORP-0536,Real Estate,10725812.39,3898388.63,991212.68,3975354.98,1829081.23,7342345.60575,1256123.57275,503044.78100000013,325199.47939999995,2.131337070251385,3.1647801746900224,3.8626247959178013,5,3,3,3.4000000000000004,0.03,BB
CORP-0537,Healthcare,13727152.13,5738370.29,2012686.96,4871457.71,3099372.53,10183705.908599999,1954732.0491999998,449198.03312000004,417807.3513,1.8514619441374478,2.492135795283916,4.67854872136138,4,4,4,4.0,0.015,BB
CORP-0538,Retail,29349183.83,9369450.34,3012914.0,2353058.02,4594044.97,14259275.23895,1698812.1321499997,696908.32232,248863.2106,2.0394772800841783,1.3851196229814966,6.8262887393207965,5,5,5,5.0,0.0005,AAA-AA
CORP-0539,Manufacturing,21649389.16,7964396.24,1429965.14,3629904.13,3466323.41,18517810.68965,2260745.29065,751380.1608000001,263371.0139,2.297649497165644,1.6056227762643465,8.583880424701512,5,4,5,4.6,0.005,A-BBB
CORP-0540,Technology,33033365.92,17767679.1,1866814.62,8971296.95,11198433.07,37996543.6396,3609378.6274,1057821.5065600001,759319.5785,1.5866218951291193,2.4855516353690033,4.753438116965399,4,4,4,4.0,0.015,BB
CORP-0541,Real Estate,42145982.56,22814418.35,5564665.89,11257008.28,26190121.15,27411762.9115,4714139.61225,1501029.7092000004,1174051.2784,0.8711077821799234,2.3879242461864996,4.01527573708232,2,4,4,3.6,0.03,BB
CORP-0542,Energy,67638827.97,24493740.84,8760766.86,39222462.37,17787554.57,35598882.699499995,6726295.8625,2094695.1132000003,3353592.6211,1.377015639986312,5.831212776213202,2.0056985515115224,3,2,3,2.6,0.06,B
CORP-0543,Retail,37113866.65,14874278.49,5484896.19,24792809.86,8982170.26,14645775.91225,2532088.3286999995,1057457.38952,2402577.8558,1.6559782390497684,9.791447470052866,1.0539047975437514,4,1,2,2.0,0.12,CCC-C
CORP-0544,Energy,64779622.47,22042660.97,8527597.06,37344168.19,14407391.39,46891113.0135,10959607.651,2563075.9852000005,3282808.9157,1.5299550330325271,3.4074365961990036,3.33848479531836,4,3,3,3.2,0.06,B
CORP-0545,Energy,42477046.89,13688304.36,4980749.22,6919367.92,13669505.87,36855598.3325,5518027.518,1429160.6376,649394.7775999999,1.0013752135723688,1.2539567621634322,8.497184930241115,2,5,5,4.4,0.005,A-BBB
CORP-0546,Manufacturing,5523561.63,3301164.97,904562.34,3697019.48,3894844.66,4128050.42995,757237.52715,305094.2038,320061.74439999997,0.8475729478772075,4.882245461228526,2.3659107669038875,2,2,3,2.4,0.12,CCC-C
CORP-0547,Technology,15567011.82,7731795.18,1804459.35,6637281.17,6424238.28,11325974.0503,1080667.315,294327.53168,663767.8251,1.2035349317709305,6.1418357693181465,1.628080292739697,3,1,2,1.8000000000000003,0.12,CCC-C
CORP-0548,Energy,34480773.76,15951804.25,5303256.35,10744564.63,8749844.12,19992773.925,2611956.245,1023998.2368000001,717996.4389,1.8230958210487527,4.113608200967394,3.637840111020083,4,3,3,3.2,0.06,B
CORP-0549,Manufacturing,11879268.04,6291848.97,2025638.69,3797587.38,2950960.56,5768675.589199999,1065917.92235,486010.47412,321087.2314,2.13213590696041,3.5627390255598326,3.319714451746959,5,3,3,3.4000000000000004,0.03,BB
CORP-0550,Healthcare,72560316.81,40054974.5,10472093.86,38825034.48,21458477.52,65952484.5346,12692892.3706,3653730.27776,3666969.7643999998,1.866627045775613,3.0588012051475952,3.4614117885089373,4,3,3,3.2,0.06,B
CORP-0551,Manufacturing,184056039.62,99761029.48,12589663.52,111284496.66,51878595.1,151036360.48139998,20435469.1763,7653266.84172,10906484.809799999,1.9229709148388254,5.44565410756813,1.8736989536663318,4,2,2,2.4000000000000004,0.12,CCC-C
CORP-0552,Real Estate,134727105.76,41086625.37,15523529.74,67512377.0,27994385.53,51251792.003000006,7504289.303499999,1708761.3230000003,7588005.63,1.4676737707269831,8.996505101224207,0.9889672819734057,3,1,1,1.4000000000000001,0.25,D
CORP-0553,Manufacturing,32170393.44,11454023.11,2710946.91,1250342.62,14261072.56,30031162.3064,2225498.70485,846532.2250800001,105197.1186,0.8031670171938315,0.5618258133671995,21.155510098258524,2,5,5,4.4,0.005,A-BBB
CORP-0554,Manufacturing,176834732.0,87793420.68,18348836.74,116579724.14,66615552.6,135078727.96949998,17850456.67905,5996930.87524,13079338.804200001,1.3179117676492862,6.530909894132993,1.3647828033415503,3,1,2,1.8000000000000003,0.12,CCC-C
CORP-0555,Real Estate,46208182.8,19071401.83,5509160.01,4138087.86,13656627.68,38673345.742,7522706.65925,2691948.388800001,331521.42579999997,1.3964942353909144,0.5500796518380473,22.691464484073176,3,5,5,4.6,0.005,A-BBB
CORP-0556,Manufacturing,28428821.47,16907893.6,5108743.53,12454913.45,12994287.13,12618549.3419,2255695.04365,605325.3141600001,1369164.8535,1.301179005115612,5.52154134711684,1.647497040172891,3,2,2,2.2,0.12,CCC-C
CORP-0557,Technology,21565326.68,10774499.52,1758467.01,11317084.32,7079739.57,10338848.9932,1809642.7167000002,338608.27,1157307.7596,1.5218779467053192,6.253767230162112,1.5636659321505515,4,1,2,2.0,0.12,CCC-C
CORP-0558,Technology,29430152.84,17274460.03,6064745.99,15136909.9,10303465.78,20627228.7676,3145418.9767,1133169.15712,1154917.787,1.6765679043192787,4.812366814128149,2.723500332322789,4,2,3,2.8,0.06,B
CORP-0559,Healthcare,27012848.51,9736347.54,1820513.25,3260520.61,5288027.05,22867010.3168,3438127.2116,532661.3023999999,308463.4683,1.8412060770377487,0.9483420505789408,11.145978583941117,4,5,5,4.8,0.0005,AAA-AA
CORP-0560,Energy,47224161.81,26407142.49,4119650.96,26928190.76,19015015.97,46533807.838,5443708.329,1603781.5844,2402841.8428,1.388752054253468,4.946663034194315,2.265529187995377,3,2,3,2.6,0.06,B
CORP-0561,Healthcare,46761650.02,18536584.23,4113637.95,17897042.65,25100445.04,41372034.8482,7651402.9196,3024557.86688,1778675.5495,0.7384962378340365,2.3390537445302413,4.301741777330256,1,4,4,3.4000000000000004,0.03,BB
CORP-0562,Retail,39946276.43,23842711.74,7609831.2,11936818.95,18244428.66,24164633.668349996,4133327.9000999997,1386119.0285600002,1034336.4184999999,1.306848911759783,2.8879438647273075,3.9961156024015607,3,4,3,3.4000000000000004,0.03,BB
CORP-0563,Technology,61647187.73,21410475.27,8342323.06,13355612.39,14109191.94,33363507.577400003,5825299.8622,2772070.3701600004,1140453.1916999999,1.517484159337335,2.292690969723931,5.107881590051585,4,4,4,4.0,0.015,BB
CORP-0564,Technology,130991929.81,59588483.74,20426001.41,63449482.31,29957161.36,124685991.9669,15423439.986499999,6200357.552480001,7013478.5493,1.9891231690451463,4.113834680560029,2.1991141596974555,4,3,3,3.2,0.06,B
CORP-0565,Manufacturing,102929426.88,55360938.11,21153664.31,57353549.81,43492768.0,52174328.86865,2208688.2427,591239.62568,5076889.5743,1.272876863344269,25.967245490422155,0.4350475247444264,3,1,1,1.4000000000000001,0.25,D
CORP-0566,Manufacturing,9021327.3,3877301.01,551281.41,1465291.9,2274053.57,8479634.919,1737117.9596499999,559673.4727200001,150040.517,1.705017446005021,0.8435189400121289,11.577659117570223,4,5,5,4.8,0.0005,AAA-AA
CORP-0567,Manufacturing,3097416.28,1364180.24,165547.42,1269429.41,844152.58,1921970.8524999998,242280.04289999997,76611.45708000001,109957.6323,1.616035148527296,5.23951289922774,2.2033945059764624,4,2,3,2.8,0.06,B
CORP-0568,Manufacturing,101373260.51,60409009.05,16148018.51,55728836.39,39806663.7,94644833.9776,10113861.648599999,1956282.3752400002,6408813.3317,1.517560213166018,5.510144228412914,1.5781176834365995,4,2,2,2.4000000000000004,0.12,CCC-C
CORP-0569,Real Estate,10151391.03,4340658.11,812090.45,1161606.62,2318463.42,7362137.478250001,1359594.9775,332785.4588000001,92725.2286,1.8722133256689468,0.8543769572729244,14.662622007275376,4,5,5,4.8,0.0005,AAA-AA
CORP-0570,Retail,31808197.52,15306792.66,5333139.0,16817216.84,12387508.73,19782908.890499998,2579678.8178,709770.58012,1358626.7452,1.235663521506152,6.519112660056669,1.8987399055067562,3,1,2,1.8000000000000003,0.12,CCC-C
CORP-0571,Manufacturing,12358899.56,3909884.93,1179207.07,7280362.26,3078830.35,7183743.9185500005,1458277.1661999999,229098.78300000002,821718.1678,1.2699254215159987,4.992440688741822,1.7746682784247914,3,2,2,2.2,0.12,CCC-C
CORP-0572,Healthcare,6569968.28,3630978.54,1420505.79,1842457.55,2428358.88,4519542.4096,817360.5876,264660.93296,153524.2565,1.4952396739645009,2.254155115809991,5.323983364153273,3,4,4,3.8000000000000003,0.015,BB
CORP-0573,Manufacturing,68439638.72,33840007.75,5970653.36,48245363.45,27203860.09,50613089.88985,9321841.26125,2797244.54912,5500748.8835,1.2439413979503378,5.175518666097797,1.6946494847659228,3,2,2,2.2,0.12,CCC-C
CORP-0574,Energy,85084476.35,35838094.57,8806682.57,48217995.11,21041563.6,58973463.3265,4818262.5445,897008.6516000001,4984661.0333,1.7032049162924374,10.007340750877175,0.9666178928339608,4,1,1,1.6,0.25,D
CORP-0575,Real Estate,22375778.15,6821275.26,1707857.31,5445883.72,5615498.2,11813498.6465,2487889.72475,876575.6788000001,477496.47160000005,1.2147230783548286,2.188957036890869,5.21027876167033,3,4,4,3.8000000000000003,0.015,BB
CORP-0576,Real Estate,2984544.53,1425121.94,244769.02,555855.63,896009.13,1773795.7889999999,289239.6255,109121.38260000003,34908.0689,1.5905216724744757,1.9217824288048664,8.285752681667248,4,4,5,4.4,0.005,A-BBB
CORP-0577,Technology,23063354.99,7006586.09,1941020.67,3796339.52,4799258.74,17119951.921800002,2251892.4428000003,761506.1636000001,340570.4756,1.4599308913276052,1.6858440695682766,6.612118795185428,3,4,5,4.2,0.015,BB
CORP-0578,Real Estate,58926649.84,17699272.43,4123679.07,34138811.19,11159900.96,17091451.774,2686253.6175,789958.8144000001,3124535.9457,1.5859703857085123,12.708707386226534,0.8597288250745951,4,1,1,1.6,0.25,D
CORP-0579,Manufacturing,9075494.54,4400068.1,1029688.39,5663711.17,3343254.0,6756833.4268,413438.73535,151862.40524,608895.7651,1.3161034429331422,13.699033703761062,0.6789975543385496,3,1,1,1.4000000000000001,0.25,D
CORP-0580,Retail,47839390.15,17064555.41,3563437.43,15737255.28,12507327.14,23262615.4467,3964708.9776,1484456.9334000002,1791319.9584,1.3643646815173973,3.9693342863027494,2.2132891218056114,3,3,3,3.0000000000000004,0.06,B
CORP-0581,Manufacturing,39219716.52,14023647.55,1473588.14,8524709.37,9115713.57,18644797.865399998,1837098.4966,633049.96612,679634.0911,1.5384037072152104,4.640311548769464,2.703069961700454,4,2,3,2.8,0.06,B
CORP-0582,Real Estate,71078218.64,35253479.35,9047050.03,28334841.65,22300616.61,25478813.84325,2098600.35825,533109.5916000002,2890656.1295,1.580829802445539,13.501780621836982,0.7259944677726151,4,1,1,1.6,0.25,D
CORP-0583,Manufacturing,44883480.54,14188079.17,2845764.77,24721274.65,9469329.93,16535969.78605,1221711.1952999998,417981.68144,2508740.4694999997,1.4983192342945433,20.234957938589993,0.48698189794956787,3,1,1,1.4000000000000001,0.25,D
CORP-0584,Retail,15050639.79,5930278.2,595375.98,7162631.48,2717637.17,6408155.33505,1317737.2957,547702.2871600001,759963.7244000001,2.1821449402680932,5.435553431911566,1.7339476259085502,5,2,2,2.6,0.06,B
CORP-0585,Energy,131770390.72,45438327.25,8741566.81,108290493.24,41168897.2,73721111.0225,8738666.825,2379273.9776,10556195.0372,1.103705232356819,12.39210687495229,0.8278235476139806,2,1,1,1.2000000000000002,0.25,D
CORP-0586,Retail,33986380.44,16111342.58,2957857.22,17844321.1,10927993.36,32575086.513899993,7384328.619149999,3602335.0398000004,1086050.613,1.4743184818333381,2.416512322288013,6.799249068836905,3,4,5,4.2,0.015,BB
CORP-0587,Technology,38752098.24,19319065.96,4212221.84,4047836.02,22191834.66,24502560.2822,3018958.6609000005,839118.1271200001,354868.3706,0.8705483911531631,1.3408053818111159,8.507263286935498,2,5,5,4.4,0.005,A-BBB
CORP-0588,Technology,15661750.77,8086800.23,1128558.23,6366431.83,4904561.13,11908420.3329,769666.2428,248288.60056000005,462612.8648999999,1.6488325898386755,8.271678652345853,1.6637372221941424,4,1,2,2.0,0.12,CCC-C
CORP-0589,Technology,25564564.44,9626831.8,2428899.22,13349774.85,9134471.15,20474342.9709,1928146.2290999999,513274.74744000006,1160908.6154999998,1.0539013854129913,6.923631957225189,1.660894064662922,2,1,2,1.6,0.25,D
CORP-0590,Technology,16439495.93,5372015.06,1653141.51,4584069.25,3868444.08,12360098.5326,2617752.4464000002,884438.2092,479952.3375,1.3886758988642274,1.7511469643755384,5.454192514272316,3,4,4,3.8000000000000003,0.015,BB
CORP-0591,Technology,33499931.1,10840748.46,3133579.82,13022015.33,8023205.22,23915778.031600002,3400945.3933,614286.4582400001,1231586.5599,1.351174270474413,3.8289398458598884,2.7614343189780697,3,3,3,3.0000000000000004,0.06,B
CORP-0592,Energy,220566210.06,94368252.6,32191510.24,13758811.06,58528157.69,105165982.233,12891838.726499999,3562229.7692000004,1475238.4718,1.6123564507160895,1.0672497036220197,8.738816789918804,4,5,5,4.8,0.0005,AAA-AA
CORP-0593,Technology,10100534.05,5896220.32,1389164.17,2919906.38,4610443.17,10020424.841699999,1583236.2546,368308.73352000007,277759.9114,1.278883634954338,1.84426447506895,5.700017135734154,3,4,4,3.8000000000000003,0.015,BB
CORP-0594,Retail,7932181.12,2897774.18,741040.6,1786577.79,2296398.56,7416261.423549999,1298506.8117,429581.19820000004,125998.5937,1.26187772039014,1.3758709418405126,10.305724640004454,3,5,5,4.6,0.005,A-BBB
CORP-0595,Real Estate,173410179.78,65379536.11,22433064.5,42462259.48,31518195.96,62286838.72975,12822987.800250001,5123499.022000001,2547735.5643999996,2.0743425858819364,3.3114169756265492,5.033092122835699,5,3,4,3.8000000000000003,0.015,BB
CORP-0596,Manufacturing,32303182.83,10668663.67,2435766.35,11892847.52,6610786.38,16054269.199499998,3570870.2104499997,1327222.8073200001,1096902.6756,1.6138267154232262,3.330518002361466,3.2554120706258214,4,3,3,3.2,0.06,B
CORP-0597,Energy,20397588.91,9824928.73,3050441.95,9894700.39,7702324.71,12900092.881,1702961.485,221840.11280000003,858771.9617,1.2755796593779283,5.810290178112866,1.9830194288468235,3,2,2,2.2,0.12,CCC-C
CORP-0598,Technology,112662218.97,56777461.67,13080431.97,8400640.8,40564992.02,62240707.1832,5209398.7946,2518044.0303200004,632953.1140000001,1.3996665312298513,1.6125931477367417,8.230307552606494,3,4,5,4.2,0.015,BB
CORP-0599,Technology,21733914.1,10712197.73,2413681.59,16290775.99,4963620.48,17823672.8306,2305077.5384000004,792076.2668000002,1050601.7797,2.1581419798638595,7.067344034469117,2.194054477099988,5,1,3,2.6,0.06,B
CORP-0600,Technology,247274524.73,138063028.89,45293190.22,132688958.41,98200217.16,147240718.38840002,24002302.1966,6189715.342720001,10479621.5823,1.4059340486493075,5.528176310887202,2.2903787134012266,3,2,3,2.6,0.06,B
CORP-0601,Technology,78446378.38,34981417.04,5332954.62,52916426.85,28572834.54,88019990.422,8961495.9889,2980326.81128,4608101.4955,1.2242893504677819,5.904865316632849,1.9447262604027424,3,2,2,2.2,0.12,CCC-C
CORP-0602,Retail,24448724.18,8320808.19,1677273.5,5512909.36,6786947.58,20431268.84295,2086899.94345,697223.2254400001,551225.7008,1.2260015407397622,2.641674018585781,3.7859264189265103,3,4,3,3.4000000000000004,0.03,BB
CORP-0603,Technology,344397893.22,133220523.16,22281356.71,201496203.2,104050130.67,264045895.0584,44145673.208,11771536.584080001,18704784.986,1.2803494075612005,4.564347727819569,2.3601272744402984,3,2,3,2.6,0.06,B
CORP-0604,Technology,21731754.22,10838255.88,2251463.22,10517017.8,8586791.36,19882631.850899998,2934027.9332000003,985344.3818400002,1200212.684,1.2622009113308654,3.584498184558729,2.444590006682516,3,3,3,3.0000000000000004,0.06,B
CORP-0605,Technology,83645264.42,40479004.21,6845503.44,26077566.72,40964811.62,77729359.1802,11786868.3478,3198982.2009600005,1941890.5016,0.9881408606365271,2.2124253831058813,6.069790412017739,2,4,5,4.0,0.015,BB
CORP-0606,Manufacturing,53719820.08,24673563.8,6756156.92,13162517.33,23491473.75,30825548.499249995,3454780.5362,993771.21528,1358580.8499,1.050319961300853,3.809943118551254,2.5429333384570327,2,3,3,2.8000000000000003,0.06,B
CORP-0607,Retail,146383623.13,73907528.76,25088002.34,25976728.23,63262269.61,75034638.455,10390794.053499999,2754575.2816399997,2356335.5368999997,1.1682718501189735,2.4999752758308293,4.4097259879932675,2,4,4,3.6,0.03,BB
CORP-0608,Manufacturing,189805647.12,93235808.99,31325732.43,89431106.38,53687829.01,129267115.38604999,13416419.6808,2755548.7573200003,8980675.0014,1.7366284073925529,6.665795235071788,1.4939210781715753,4,1,2,2.0,0.12,CCC-C
CORP-0609,Manufacturing,41119957.64,23207999.93,4858601.5,11556523.63,17222940.52,33385015.340499997,6493716.68535,2153750.99752,964418.2089,1.3475050850375927,1.77964703265725,6.7332995431065426,3,4,5,4.2,0.015,BB
CORP-0610,Energy,18747709.25,8920252.17,3538022.87,14982143.35,6294566.24,13191643.1615,2661578.463,976330.7400000001,1589233.9404999998,1.4171353243237932,5.629044402888979,1.6747556134892403,3,2,2,2.2,0.12,CCC-C
CORP-0611,Technology,63083647.57,33660198.39,9362796.56,24855951.73,16762753.07,27819045.8,1604897.6307,579674.0840800001,2347107.0419,2.008035210531202,15.487562106474483,0.6837769228457616,5,1,1,1.8,0.25,D
CORP-0612,Healthcare,20222059.69,7575429.19,1665231.53,962708.45,3753923.91,12154853.2906,1258324.5891999998,485202.43952,76832.1535,2.018002860905084,0.7650716343483818,16.377578030531186,5,5,5,5.0,0.0005,AAA-AA
CORP-0613,Energy,298233485.93,150147072.67,52650840.33,96096349.23,108241408.79,199048368.98749998,14963169.9815,5176467.0064,8631339.446899999,1.3871500227911988,6.422191911794798,1.7335860874842686,3,1,2,1.8000000000000003,0.12,CCC-C
CORP-0614,Technology,45650966.24,26051099.85,8309316.22,12604520.89,20880057.62,32605237.574,3831076.3945999998,1062671.4789600002,1089114.5767,1.2476545957922505,3.2900729695096644,3.5176063901450116,3,3,3,3.0000000000000004,0.06,B
CORP-0615,Real Estate,27637343.7,11489388.19,3731553.38,8205328.19,9954176.67,25585106.1395,3731027.45175,1444553.5000000002,798687.5756999999,1.1542278754833473,2.1992141028475616,4.671447966972551,2,4,4,3.6,0.03,BB
CORP-0616,Real Estate,47902598.33,25567113.98,4061126.53,34828445.85,14386903.2,19408785.29575,1504525.1545000002,318054.5068000001,2518213.2654999997,1.77711030821421,23.149128311898888,0.5974574016872521,4,1,1,1.6,0.25,D
CORP-0617,Technology,10353898.88,5357488.21,1288461.41,5088385.59,3777888.43,8490375.6028,882209.5373000001,218740.58024000004,455714.4077,1.4181171067563791,5.7677744060362235,1.9358824790125242,3,2,2,2.2,0.12,CCC-C
CORP-0618,Retail,15072552.94,4790929.41,1717780.26,6240843.91,3560964.86,13320326.6119,1329396.9881499999,322862.66375999997,598681.7173,1.3454020464554655,4.694492289082746,2.2205404804166378,3,2,3,2.6,0.06,B
CORP-0619,Healthcare,132277680.08,62759475.07,15765895.74,51478105.72,53433502.98,155959690.73340002,25010221.0422,10164265.99232,4658529.1716,1.1745341699474707,2.0582827170195923,5.368694736242274,2,4,4,3.6,0.03,BB
CORP-0620,Healthcare,20647518.92,7000681.79,2135458.73,5153763.07,5872397.82,13957171.182999998,2141968.2145999996,846983.66864,567965.9121000001,1.1921334358781572,2.4060875576356002,3.7712971306328495,2,4,3,3.2,0.06,B
CORP-0621,Technology,13979311.12,8250530.03,2280282.48,7408258.27,5067820.68,11427250.3254,1301713.7679,467294.9590400001,752755.6581,1.6280232768614853,5.691157651310265,1.7292646742577837,4,2,2,2.4000000000000004,0.12,CCC-C
CORP-0622,Retail,68111236.16,37013161.26,13054802.41,17027494.97,38008033.17,50111576.3309,7959775.084799998,3229713.6774,1530563.8591,0.9738246937022444,2.1391929782684107,5.2005507888318325,2,4,4,3.6,0.03,BB
CORP-0623,Manufacturing,130346149.04,43394467.2,8043956.53,74277724.3,22863892.55,91326436.13735,11202648.2253,2796823.77592,6926422.778999999,1.8979474778891052,6.630371926903105,1.6173786358038889,4,1,2,2.0,0.12,CCC-C
CORP-0624,Manufacturing,81731767.12,27504831.91,7498988.43,14229405.05,21380210.89,53247662.0085,7263899.32605,2527020.5732400003,1343753.6315,1.2864621425630849,1.9589210162880573,5.4056779128042125,3,4,4,3.8000000000000003,0.015,BB
CORP-0625,Energy,107827974.43,51578665.82,7064750.51,46129760.85,35814896.09,81314780.9445,19001036.646,5890056.218400001,4430740.1955,1.4401456223797744,2.4277496912101895,4.288456512367404,3,4,4,3.8000000000000003,0.015,BB
CORP-0626,Manufacturing,18684500.94,7538574.91,2314819.18,3331915.4,7810304.65,4579849.6498,993932.9481,385398.06428,208628.312,0.9652088167905204,3.3522536971626526,4.764132626927452,2,3,4,3.2,0.06,B
CORP-0627,Manufacturing,9608794.52,2983259.33,953420.9,5044605.49,1995419.61,7513170.28955,638776.7869,198520.36824,431198.27469999995,1.4950536293466616,7.897289935161231,1.4813992178990507,3,1,2,1.8000000000000003,0.12,CCC-C
CORP-0628,Healthcare,178720493.03,82656879.11,9327927.69,117071406.87,60392045.63,138637319.25899997,26547191.795999996,7677569.161920001,7929646.0661,1.3686716230214901,4.409935625945934,3.34784069486932,3,3,3,3.0000000000000004,0.06,B
CORP-0629,Technology,28841335.06,12008191.66,3635327.39,10397169.26,8113819.76,19828693.8304,3778750.7667,1372716.9237600002,1135102.7878,1.4799677605853054,2.751483202232968,3.328994349510662,3,4,3,3.4000000000000004,0.03,BB
CORP-0630,Retail,30989747.55,10236624.76,2297170.73,13696180.56,4900993.6,30169907.996899996,2793336.30695,1089662.4320399999,1220155.1568,2.0886835600030165,4.903162045301536,2.2893287721504634,5,2,3,3.0,0.06,B
CORP-0631,Healthcare,150307558.35,81252676.35,11150228.63,97327717.54,51717746.25,93959119.2026,17940449.195,4781710.703199999,8477233.076200001,1.5710792182867017,5.4250435138003805,2.116309535639425,4,2,3,2.8,0.06,B
CORP-0632,Real Estate,69457805.38,39905108.78,9017447.79,36841542.87,33756773.98,38724339.43225,8786420.799,2768723.732800001,3811329.8160999995,1.182136326286473,4.193009157288825,2.3053425504882803,2,3,3,2.8000000000000003,0.06,B
CORP-0633,Manufacturing,62826516.03,33108203.09,5240031.29,13601818.83,27238967.34,62863546.0732,5901174.54985,1388692.4211600001,1310329.4749,1.2154720359527404,2.3049341643937207,4.503580712248237,3,4,4,3.8000000000000003,0.015,BB
CORP-0634,Manufacturing,347057956.26,189745848.71,42629793.7,106792257.29,109171530.5,183609540.9597,19118317.55615,2297163.71044,7803361.7487,1.7380524743124308,5.585860626927758,2.450010414977239,4,2,3,2.8,0.06,B
CORP-0635,Technology,20925556.51,7636722.63,1644199.43,13693037.51,3781534.25,13138717.883200001,2639346.0275000003,886917.3185600002,1217809.7253,2.019477314002908,5.188041797979063,2.167289333191861,5,2,3,3.0,0.06,B
CORP-0636,Manufacturing,100718507.38,38179554.47,12275394.57,31403937.11,23673320.17,64806996.666099995,10600789.28505,3908642.7621600004,2668470.9033,1.6127672078031121,2.962414992465524,3.9726081599542242,4,4,3,3.6000000000000005,0.03,BB
CORP-0637,Manufacturing,42161292.76,15285925.03,5078972.8,19272910.14,8609435.84,34083301.14955,6052301.76765,2063625.1589600001,1230228.5241999999,1.7754850972906489,3.1843934555634896,4.919656509822617,4,3,4,3.6000000000000005,0.03,BB
CORP-0638,Retail,52095664.01,27585645.44,7782147.71,15394744.81,15818408.81,35292530.76965,5894892.3824,966969.03968,1226127.6343,1.7438950890282372,2.611539585686602,4.80773144450448,4,4,4,4.0,0.015,BB
CORP-0639,Retail,183636428.07,107312560.36,11461630.97,66436096.56,51901346.06,80044790.3227,13570377.201149998,3961627.97856,5796343.1568,2.0676257651572745,4.895670590082786,2.341196308439721,5,2,3,3.0,0.06,B
CORP-0640,Manufacturing,66176485.66,34084275.84,12928393.63,45739917.46,47328496.16,38324645.85745,3206868.1511,457081.9058,4037724.8838,0.7201639309386416,14.263111330071547,0.7942265120554571,1,1,1,1.0,0.25,D
CORP-0641,Technology,68223257.18,38507937.29,11778422.16,16674501.51,21794220.43,42125234.242000006,8524710.3214,3662011.7206400004,1129973.0853,1.7668875752487743,1.9560197216486264,7.54417112433855,4,4,5,4.4,0.005,A-BBB
CORP-0642,Retail,116395838.08,57221326.35,6309145.34,42495346.89,30219960.42,73511818.19205,15325707.07115,3572661.9090400003,4558687.6467,1.893494417422536,2.7728147675480312,3.3618682083305624,4,4,3,3.6000000000000005,0.03,BB
CORP-0643,Retail,27647538.83,11509614.3,3978296.68,8632590.94,11933114.35,19700553.188399997,2729126.7538499995,1147413.00324,763711.9782,0.9645105177425876,3.163133016017647,3.5735026184639715,2,3,3,2.8000000000000003,0.06,B
CORP-0644,Retail,17206371.9,7359655.38,1178132.5,10676210.36,6423535.97,12239427.915399998,1809307.535,715887.93612,966872.8008,1.1457327263943071,5.900716242802803,1.8712984101972474,2,2,2,2.0,0.12,CCC-C
CORP-0645,Technology,14008723.57,4519164.21,1237195.12,4221558.61,3896883.04,5670253.0521,416449.6063,103259.83304000001,405310.2583,1.1596868994046072,10.137021493445461,1.0274835086748655,2,1,2,1.6,0.25,D
CORP-0646,Real Estate,5574111.06,1724837.09,413944.19,3718344.41,1427273.51,4375180.26475,768774.9055,176339.43900000004,290695.91229999997,1.2084839226084985,4.836714080282893,2.6446017056704245,3,2,3,2.6,0.06,B
